Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-04-25T22:29:18.752;537278360045980349;-414768;-423362;-402065;-530323
2024-04-25T22:29:18.770;537278360064136752;-414751;-423321;-401986;-530277
2024-04-25T22:29:18.789;537278360082293155;-414677;-423332;-401936;-530347
2024-04-25T22:29:18.807;537278360100449558;-414635;-423300;-401944;-530347
2024-04-25T22:29:18.825;537278360118605961;-414579;-423197;-401847;-530291
2024-04-25T22:29:18.843;537278360136762364;-414615;-423141;-401778;-530329
2024-04-25T22:29:18.861;537278360154918767;-414545;-423158;-401804;-530281
2024-04-25T22:29:18.879;537278360173075170;-414530;-423094;-401724;-530358
2024-04-25T22:29:18.898;537278360191231573;-414463;-423103;-401722;-530339
2024-04-25T22:29:18.916;537278360209387976;-414419;-423062;-401613;-530283
2024-04-25T22:29:18.934;537278360227544379;-414493;-423054;-401669;-530301
2024-04-25T22:29:18.952;537278360245700782;-414490;-423132;-401771;-530249
2024-04-25T22:29:18.970;537278360263857185;-414618;-423262;-401826;-530284
2024-04-25T22:29:18.988;537278360282013588;-414782;-423374;-401952;-530324
2024-04-25T22:29:19.007;537278360300169991;-414882;-423458;-402038;-530289
2024-04-25T22:29:19.025;537278360318326394;-415026;-423617;-402245;-530356
2024-04-25T22:29:19.043;537278360336482797;-415181;-423757;-402375;-530288
2024-04-25T22:29:19.061;537278360354639200;-415211;-423859;-402437;-530309
2024-04-25T22:29:19.079;537278360372795568;-415289;-423900;-402515;-530330
2024-04-25T22:29:19.097;537278360390951909;-415407;-423989;-402583;-530309
2024-04-25T22:29:19.115;537278360409108250;-415385;-423878;-402549;-530323
2024-04-25T22:29:19.134;537278360427264591;-415403;-424001;-402544;-530371
2024-04-25T22:29:19.152;537278360445420932;-415323;-423962;-402553;-530343
2024-04-25T22:29:19.170;537278360463577273;-415351;-423962;-402569;-530340
2024-04-25T22:29:19.188;537278360481733614;-415323;-423963;-402502;-530333
2024-04-25T22:29:19.206;537278360499889955;-415362;-423923;-402544;-530307
2024-04-25T22:29:19.224;537278360518046296;-415440;-424027;-402565;-530313
2024-04-25T22:29:19.243;537278360536202637;-415451;-424009;-402594;-530303
2024-04-25T22:29:19.261;537278360554358978;-415523;-424103;-402671;-530326
2024-04-25T22:29:19.279;537278360572515319;-415572;-424168;-402714;-530345
2024-04-25T22:29:19.297;537278360590671660;-415504;-424163;-402687;-530324
2024-04-25T22:29:19.315;537278360608828001;-415607;-424207;-402743;-530283
2024-04-25T22:29:19.333;537278360626984342;-415647;-424271;-402826;-530242
2024-04-25T22:29:19.351;537278360645140683;-415636;-424302;-402793;-530301
2024-04-25T22:29:19.370;537278360663297024;-415636;-424291;-402818;-530290
2024-04-25T22:29:19.388;537278360681453365;-415684;-424294;-402860;-530324
2024-04-25T22:29:19.406;537278360699609706;-415635;-424252;-402815;-530320
2024-04-25T22:29:19.424;537278360717766047;-415659;-424198;-402810;-530362
2024-04-25T22:29:19.442;537278360735922388;-415589;-424177;-402753;-530376
2024-04-25T22:29:19.460;537278360754078729;-415580;-424123;-402646;-530288
2024-04-25T22:29:19.479;537278360772235070;-415618;-424129;-402685;-530348
2024-04-25T22:29:19.497;537278360790391411;-415547;-424179;-402611;-530330
2024-04-25T22:29:19.515;537278360808547752;-415495;-424082;-402635;-530337
2024-04-25T22:29:19.533;537278360826704093;-415424;-424078;-402575;-530380
2024-04-25T22:29:19.551;537278360844860434;-415407;-424054;-402606;-530327
2024-04-25T22:29:19.569;537278360863016775;-415386;-424036;-402580;-530353
2024-04-25T22:29:19.588;537278360881173116;-415386;-423966;-402487;-530359
2024-04-25T22:29:19.606;537278360899329457;-415351;-424001;-402429;-530344
2024-04-25T22:29:19.624;537278360917485798;-415294;-423943;-402416;-530322
2024-04-25T22:29:19.642;537278360935642139;-415287;-423908;-402414;-530315
2024-04-25T22:29:19.660;537278360953798480;-415268;-423894;-402327;-530324
2024-04-25T22:29:19.678;537278360971954821;-415236;-423892;-402340;-530329
2024-04-25T22:29:19.696;537278360990111162;-415170;-423823;-402214;-530350
2024-04-25T22:29:19.715;537278361008267503;-415116;-423791;-402188;-530351
2024-04-25T22:29:19.733;537278361026423844;-415057;-423708;-402114;-530313
2024-04-25T22:29:19.751;537278361044580185;-415022;-423674;-402086;-530388
2024-04-25T22:29:19.769;537278361062736526;-415027;-423637;-402016;-530316
2024-04-25T22:29:19.787;537278361080892867;-415069;-423658;-402066;-530334
2024-04-25T22:29:19.805;537278361099049208;-415119;-423652;-402036;-530296
2024-04-25T22:29:19.824;537278361117205549;-415144;-423813;-402146;-530332
2024-04-25T22:29:19.842;537278361135361890;-415313;-423906;-402266;-530363
2024-04-25T22:29:19.860;537278361153518231;-415453;-424036;-402417;-530309
2024-04-25T22:29:19.878;537278361171674572;-415570;-424065;-402501;-530354
2024-04-25T22:29:19.896;537278361189830913;-415588;-424234;-402653;-530305
2024-04-25T22:29:19.914;537278361207987254;-415692;-424277;-402667;-530290
2024-04-25T22:29:19.933;537278361226143595;-415788;-424324;-402753;-530318
2024-04-25T22:29:19.951;537278361244299936;-415796;-424408;-402755;-530343
2024-04-25T22:29:19.969;537278361262456943;-415804;-424332;-402768;-530358
2024-04-25T22:29:19.987;537278361280613920;-415794;-424404;-402834;-530395
2024-04-25T22:29:20.005;537278361298770897;-415736;-424350;-402736;-530373
2024-04-25T22:29:20.023;537278361316927874;-415764;-424381;-402759;-530395
2024-04-25T22:29:20.041;537278361335084851;-415734;-424345;-402743;-530358
2024-04-25T22:29:20.060;537278361353241828;-415769;-424379;-402769;-530345
2024-04-25T22:29:20.078;537278361371398805;-415791;-424335;-402815;-530383
2024-04-25T22:29:20.096;537278361389555782;-415794;-424353;-402818;-530275
2024-04-25T22:29:20.114;537278361407712759;-415874;-424401;-402860;-530326
2024-04-25T22:29:20.132;537278361425869736;-415946;-424449;-402865;-530299
2024-04-25T22:29:20.150;537278361444026713;-415945;-424503;-402917;-530310
2024-04-25T22:29:20.169;537278361462183690;-415925;-424496;-402902;-530291
2024-04-25T22:29:20.187;537278361480340667;-415967;-424502;-402892;-530340
2024-04-25T22:29:20.205;537278361498497644;-415962;-424463;-402894;-530286
2024-04-25T22:29:20.223;537278361516654621;-415948;-424476;-402862;-530284
2024-04-25T22:29:20.241;537278361534811598;-415921;-424447;-402857;-530334
2024-04-25T22:29:20.259;537278361552968575;-415901;-424391;-402808;-530365
2024-04-25T22:29:20.277;537278361571125552;-415830;-424354;-402780;-530311
2024-04-25T22:29:20.296;537278361589282529;-415862;-424372;-402776;-530379
2024-04-25T22:29:20.314;537278361607439506;-415794;-424285;-402748;-530290
2024-04-25T22:29:20.332;537278361625596483;-415771;-424274;-402678;-530335
2024-04-25T22:29:20.350;537278361643753460;-415737;-424277;-402648;-530362
2024-04-25T22:29:20.368;537278361661910437;-415659;-424224;-402561;-530342
2024-04-25T22:29:20.386;537278361680067414;-415687;-424146;-402546;-530337
2024-04-25T22:29:20.405;537278361698224391;-415693;-424210;-402561;-530354
2024-04-25T22:29:20.423;537278361716381368;-415620;-424097;-402463;-530326
2024-04-25T22:29:20.441;537278361734538345;-415512;-424061;-402410;-530323
2024-04-25T22:29:20.459;537278361752695322;-415484;-423984;-402346;-530308
2024-04-25T22:29:20.477;537278361770852299;-415454;-423994;-402368;-530308
2024-04-25T22:29:20.495;537278361789009276;-415406;-423938;-402315;-530337
2024-04-25T22:29:20.514;537278361807166253;-415391;-423938;-402254;-530324
2024-04-25T22:29:20.532;537278361825323230;-415353;-423837;-402225;-530331
2024-04-25T22:29:20.550;537278361843480207;-415274;-423772;-402175;-530351
2024-04-25T22:29:20.568;537278361861637184;-415236;-423756;-402129;-530320
2024-04-25T22:29:20.586;537278361879794161;-415208;-423713;-402092;-530337
2024-04-25T22:29:20.604;537278361897951138;-415156;-423655;-402008;-530339
2024-04-25T22:29:20.622;537278361916108115;-415174;-423693;-402008;-530332
2024-04-25T22:29:20.641;537278361934265092;-415201;-423718;-402063;-530316
2024-04-25T22:29:20.659;537278361952422069;-415253;-423761;-402090;-530299
2024-04-25T22:29:20.677;537278361970579046;-415342;-423841;-402162;-530299
2024-04-25T22:29:20.695;537278361988736023;-415418;-423866;-402253;-530302
2024-04-25T22:29:20.713;537278362006893000;-415483;-423960;-402313;-530358
2024-04-25T22:29:20.731;537278362025049977;-415595;-424046;-402349;-530376
2024-04-25T22:29:20.750;537278362043206954;-415657;-424026;-402466;-530344
2024-04-25T22:29:20.768;537278362061363931;-415628;-424102;-402465;-530361
2024-04-25T22:29:20.786;537278362079520908;-415663;-424097;-402457;-530354
2024-04-25T22:29:20.804;537278362097677885;-415658;-424135;-402471;-530373
2024-04-25T22:29:20.822;537278362115834862;-415658;-424105;-402490;-530339
2024-04-25T22:29:20.840;537278362133991839;-415613;-424012;-402476;-530301
2024-04-25T22:29:20.859;537278362152148816;-415581;-424041;-402436;-530318
2024-04-25T22:29:20.877;537278362170305793;-415602;-424033;-402408;-530348
2024-04-25T22:29:20.895;537278362188462770;-415582;-424052;-402382;-530316
2024-04-25T22:29:20.913;537278362206620546;-415601;-424061;-402310;-530333
2024-04-25T22:29:20.931;537278362224778294;-415557;-424015;-402336;-530322
2024-04-25T22:29:20.949;537278362242936042;-415607;-424044;-402424;-530370
2024-04-25T22:29:20.967;537278362261093790;-415620;-424062;-402417;-530318
2024-04-25T22:29:20.986;537278362279251538;-415607;-424051;-402416;-530333
2024-04-25T22:29:21.004;537278362297409286;-415646;-424065;-402391;-530316
2024-04-25T22:29:21.022;537278362315567034;-415651;-424054;-402388;-530367
2024-04-25T22:29:21.040;537278362333724782;-415606;-424041;-402414;-530358
2024-04-25T22:29:21.058;537278362351882530;-415585;-423976;-402309;-530315
2024-04-25T22:29:21.076;537278362370040278;-415553;-423973;-402384;-530320
2024-04-25T22:29:21.095;537278362388198026;-415485;-423908;-402274;-530315
2024-04-25T22:29:21.113;537278362406355774;-415464;-423869;-402272;-530320
2024-04-25T22:29:21.131;537278362424513522;-415451;-423816;-402239;-530353
2024-04-25T22:29:21.149;537278362442671270;-415376;-423720;-402067;-530299
2024-04-25T22:29:21.167;537278362460829018;-415257;-423745;-402070;-530345
2024-04-25T22:29:21.185;537278362478986766;-415270;-423653;-402026;-530354
2024-04-25T22:29:21.204;537278362497144514;-415190;-423642;-402023;-530350
2024-04-25T22:29:21.222;537278362515302262;-415153;-423571;-401901;-530340
2024-04-25T22:29:21.240;537278362533460010;-415105;-423511;-401847;-530358
2024-04-25T22:29:21.258;537278362551617758;-415101;-423474;-401841;-530373
2024-04-25T22:29:21.276;537278362569775506;-415045;-423461;-401836;-530387
2024-04-25T22:29:21.294;537278362587933254;-414945;-423408;-401683;-530325
2024-04-25T22:29:21.312;537278362606091002;-414936;-423323;-401689;-530335
2024-04-25T22:29:21.331;537278362624248750;-414838;-423260;-401609;-530312
2024-04-25T22:29:21.349;537278362642406498;-414764;-423225;-401583;-530322
2024-04-25T22:29:21.367;537278362660564246;-414720;-423159;-401470;-530346
2024-04-25T22:29:21.385;537278362678721994;-414647;-423090;-401436;-530358
2024-04-25T22:29:21.403;537278362696879742;-414600;-423062;-401351;-530303
2024-04-25T22:29:21.421;537278362715037490;-414549;-422938;-401286;-530311
2024-04-25T22:29:21.440;537278362733195238;-414534;-422978;-401269;-530353
2024-04-25T22:29:21.458;537278362751352986;-414505;-422958;-401269;-530329
2024-04-25T22:29:21.476;537278362769510734;-414542;-422939;-401291;-530313
2024-04-25T22:29:21.494;537278362787668482;-414609;-423056;-401365;-530343
2024-04-25T22:29:21.512;537278362805826230;-414690;-423112;-401421;-530371
2024-04-25T22:29:21.530;537278362823983978;-414755;-423098;-401436;-530330
2024-04-25T22:29:21.549;537278362842141726;-414777;-423178;-401511;-530342
2024-04-25T22:29:21.567;537278362860299474;-414793;-423157;-401497;-530296
2024-04-25T22:29:21.585;537278362878457222;-414849;-423231;-401631;-530383
2024-04-25T22:29:21.603;537278362896614970;-414805;-423198;-401559;-530382
2024-04-25T22:29:21.621;537278362914772718;-414727;-423205;-401558;-530380
2024-04-25T22:29:21.639;537278362932930466;-414744;-423181;-401565;-530356
2024-04-25T22:29:21.657;537278362951088214;-414745;-423153;-401551;-530386
2024-04-25T22:29:21.676;537278362969245962;-414724;-423091;-401523;-530364
2024-04-25T22:29:21.694;537278362987403294;-414705;-423089;-401417;-530346
2024-04-25T22:29:21.712;537278363005560608;-414667;-423051;-401383;-530339
2024-04-25T22:29:21.730;537278363023717922;-414682;-423103;-401428;-530351
2024-04-25T22:29:21.748;537278363041875236;-414624;-422987;-401420;-530299
2024-04-25T22:29:21.766;537278363060032550;-414677;-423023;-401423;-530360
2024-04-25T22:29:21.785;537278363078189864;-414643;-423078;-401429;-530366
2024-04-25T22:29:21.803;537278363096347178;-414664;-423039;-401457;-530325
2024-04-25T22:29:21.821;537278363114504492;-414657;-423005;-401434;-530375
2024-04-25T22:29:21.839;537278363132661806;-414568;-422978;-401387;-530291
2024-04-25T22:29:21.857;537278363150819120;-414555;-422937;-401353;-530350
2024-04-25T22:29:21.875;537278363168976434;-414497;-422914;-401276;-530294
2024-04-25T22:29:21.893;537278363187133748;-414422;-422839;-401214;-530263
2024-04-25T22:29:21.912;537278363205291062;-414432;-422866;-401238;-530326
2024-04-25T22:29:21.930;537278363223448376;-414387;-422750;-401137;-530336
2024-04-25T22:29:21.948;537278363241605690;-414268;-422684;-401063;-530294
2024-04-25T22:29:21.966;537278363259763004;-414258;-422645;-401031;-530358
2024-04-25T22:29:21.984;537278363277920318;-414235;-422626;-400997;-530361
2024-04-25T22:29:22.002;537278363296077632;-414197;-422616;-400952;-530385
2024-04-25T22:29:22.021;537278363314234946;-414135;-422562;-400943;-530387
2024-04-25T22:29:22.039;537278363332392260;-414035;-422459;-400849;-530283
2024-04-25T22:29:22.057;537278363350549574;-414035;-422381;-400727;-530246
2024-04-25T22:29:22.075;537278363368706888;-413945;-422344;-400686;-530348
2024-04-25T22:29:22.093;537278363386864202;-413888;-422330;-400638;-530370
2024-04-25T22:29:22.111;537278363405021516;-413826;-422262;-400623;-530276
2024-04-25T22:29:22.130;537278363423178830;-413819;-422219;-400580;-530342
2024-04-25T22:29:22.148;537278363441336144;-413717;-422141;-400503;-530339
2024-04-25T22:29:22.166;537278363459493458;-413687;-422082;-400391;-530333
2024-04-25T22:29:22.184;537278363477650772;-413578;-422047;-400398;-530352
2024-04-25T22:29:22.202;537278363495808086;-413519;-421995;-400319;-530327
2024-04-25T22:29:22.220;537278363513965400;-413450;-421924;-400234;-530347
2024-04-25T22:29:22.238;537278363532122714;-413404;-421836;-400232;-530337
2024-04-25T22:29:22.257;537278363550280028;-413313;-421801;-400102;-530319
2024-04-25T22:29:22.275;537278363568437342;-413160;-421694;-400018;-530347
2024-04-25T22:29:22.293;537278363586594656;-413156;-421587;-399942;-530352
2024-04-25T22:29:22.311;537278363604751970;-413134;-421592;-399941;-530335
2024-04-25T22:29:22.329;537278363622909284;-413133;-421554;-399943;-530290
2024-04-25T22:29:22.347;537278363641066598;-413189;-421615;-399955;-530299
2024-04-25T22:29:22.366;537278363659223912;-413257;-421685;-399999;-530345
2024-04-25T22:29:22.384;537278363677381226;-413337;-421697;-400038;-530332
2024-04-25T22:29:22.402;537278363695538540;-413342;-421775;-400068;-530267
2024-04-25T22:29:22.420;537278363713695854;-413317;-421739;-400159;-530268
2024-04-25T22:29:22.438;537278363731853168;-413353;-421725;-400138;-530318
2024-04-25T22:29:22.456;537278363750010482;-413270;-421736;-400113;-530326
2024-04-25T22:29:22.475;537278363768167796;-413311;-421716;-400093;-530332
2024-04-25T22:29:22.493;537278363786325110;-413292;-421726;-400060;-530339
2024-04-25T22:29:22.511;537278363804482424;-413275;-421706;-400094;-530292
2024-04-25T22:29:22.529;537278363822637832;-413268;-421662;-400003;-530360
2024-04-25T22:29:22.547;537278363840793222;-413188;-421607;-400025;-530335
2024-04-25T22:29:22.565;537278363858948612;-413169;-421568;-399934;-530319
2024-04-25T22:29:22.583;537278363877104002;-413184;-421557;-399922;-530347
2024-04-25T22:29:22.602;537278363895259392;-413176;-421556;-399962;-530376
2024-04-25T22:29:22.620;537278363913414782;-413125;-421552;-399951;-530359
2024-04-25T22:29:22.638;537278363931570172;-413097;-421508;-399890;-530317
2024-04-25T22:29:22.656;537278363949725562;-413076;-421497;-399841;-530293
2024-04-25T22:29:22.674;537278363967880952;-413079;-421476;-399872;-530347
2024-04-25T22:29:22.692;537278363986036342;-413061;-421510;-399852;-530384
2024-04-25T22:29:22.711;537278364004191732;-413002;-421435;-399835;-530342
2024-04-25T22:29:22.729;537278364022347122;-413001;-421424;-399835;-530348
2024-04-25T22:29:22.747;537278364040502512;-412905;-421313;-399744;-530323
2024-04-25T22:29:22.765;537278364058657902;-412833;-421308;-399696;-530305
2024-04-25T22:29:22.783;537278364076813292;-412756;-421232;-399627;-530328
2024-04-25T22:29:22.801;537278364094968682;-412710;-421192;-399597;-530335
2024-04-25T22:29:22.819;537278364113124072;-412701;-421126;-399499;-530344
2024-04-25T22:29:22.838;537278364131279462;-412627;-421068;-399443;-530318
2024-04-25T22:29:22.856;537278364149434852;-412521;-421033;-399374;-530261
2024-04-25T22:29:22.874;537278364167590242;-412512;-420992;-399321;-530310
2024-04-25T22:29:22.892;537278364185745632;-412469;-420919;-399270;-530317
2024-04-25T22:29:22.910;537278364203901022;-412433;-420883;-399254;-530326
2024-04-25T22:29:22.928;537278364222056412;-412384;-420880;-399210;-530360
2024-04-25T22:29:22.947;537278364240211802;-412340;-420815;-399146;-530326
2024-04-25T22:29:22.965;537278364258367192;-412247;-420766;-399071;-530352
2024-04-25T22:29:22.983;537278364276522582;-412224;-420723;-398993;-530322
2024-04-25T22:29:23.001;537278364294677972;-412091;-420631;-398948;-530299
2024-04-25T22:29:23.019;537278364312833362;-412047;-420574;-398897;-530305
2024-04-25T22:29:23.037;537278364330988752;-412060;-420539;-398801;-530333
2024-04-25T22:29:23.056;537278364349144142;-411965;-420450;-398767;-530281
2024-04-25T22:29:23.074;537278364367299532;-411846;-420377;-398679;-530282
2024-04-25T22:29:23.092;537278364385454922;-411846;-420305;-398665;-530364
2024-04-25T22:29:23.110;537278364403610312;-411750;-420239;-398577;-530348
2024-04-25T22:29:23.128;537278364421765702;-411660;-420215;-398505;-530344
2024-04-25T22:29:23.146;537278364439921092;-411588;-420110;-398431;-530369
2024-04-25T22:29:23.164;537278364458076482;-411519;-420021;-398339;-530342
2024-04-25T22:29:23.183;537278364476231872;-411492;-420005;-398330;-530325
2024-04-25T22:29:23.201;537278364494387262;-411503;-419980;-398272;-530363
2024-04-25T22:29:23.219;537278364512542652;-411454;-419990;-398247;-530317
2024-04-25T22:29:23.237;537278364530698042;-411496;-419956;-398256;-530340
2024-04-25T22:29:23.255;537278364548853432;-411555;-419976;-398328;-530325
2024-04-25T22:29:23.273;537278364567008822;-411553;-420060;-398368;-530363
2024-04-25T22:29:23.292;537278364585164212;-411643;-420111;-398434;-530362
2024-04-25T22:29:23.310;537278364603319602;-411621;-420112;-398421;-530351
2024-04-25T22:29:23.328;537278364621474992;-411601;-420136;-398415;-530383
2024-04-25T22:29:23.346;537278364639630382;-411595;-420103;-398398;-530390
2024-04-25T22:29:23.364;537278364657787070;-411580;-420057;-398368;-530370
2024-04-25T22:29:23.382;537278364675943754;-411542;-420005;-398408;-530343
2024-04-25T22:29:23.400;537278364694100438;-411534;-420019;-398338;-530385
2024-04-25T22:29:23.419;537278364712257122;-411466;-420017;-398331;-530341
2024-04-25T22:29:23.437;537278364730413806;-411463;-420014;-398302;-530381
2024-04-25T22:29:23.455;537278364748570490;-411386;-419851;-398236;-530285
2024-04-25T22:29:23.473;537278364766727174;-411375;-419909;-398165;-530344
2024-04-25T22:29:23.491;537278364784883858;-411403;-419934;-398193;-530382
2024-04-25T22:29:23.509;537278364803040542;-411315;-419911;-398163;-530305
2024-04-25T22:29:23.528;537278364821197226;-411260;-419817;-398095;-530324
2024-04-25T22:29:23.546;537278364839353910;-411284;-419870;-398164;-530298
2024-04-25T22:29:23.564;537278364857510594;-411292;-419821;-398083;-530357
2024-04-25T22:29:23.582;537278364875667278;-411278;-419784;-398074;-530362
2024-04-25T22:29:23.600;537278364893823962;-411282;-419866;-398125;-530415
2024-04-25T22:29:23.618;537278364911980646;-411182;-419752;-398054;-530318
2024-04-25T22:29:23.636;537278364930137330;-411150;-419732;-397986;-530346
2024-04-25T22:29:23.655;537278364948294014;-411126;-419675;-397986;-530359
2024-04-25T22:29:23.673;537278364966450698;-411062;-419623;-397919;-530359
2024-04-25T22:29:23.691;537278364984607382;-411051;-419604;-397878;-530331
2024-04-25T22:29:23.709;537278365002764066;-411031;-419528;-397851;-530379
2024-04-25T22:29:23.727;537278365020920750;-410982;-419496;-397791;-530318
2024-04-25T22:29:23.745;537278365039077434;-410928;-419463;-397726;-530348
2024-04-25T22:29:23.764;537278365057234118;-410843;-419394;-397692;-530326
2024-04-25T22:29:23.782;537278365075390802;-410768;-419377;-397589;-530306
2024-04-25T22:29:23.800;537278365093547486;-410749;-419351;-397583;-530322
2024-04-25T22:29:23.818;537278365111704170;-410703;-419305;-397515;-530329
2024-04-25T22:29:23.836;537278365129860854;-410644;-419275;-397531;-530334
2024-04-25T22:29:23.854;537278365148017538;-410626;-419175;-397390;-530283
2024-04-25T22:29:23.873;537278365166174222;-410541;-419117;-397331;-530311
2024-04-25T22:29:23.891;537278365184330906;-410529;-419086;-397339;-530328
2024-04-25T22:29:23.909;537278365202487590;-410500;-419098;-397269;-530317
2024-04-25T22:29:23.927;537278365220644274;-410403;-418998;-397153;-530279
2024-04-25T22:29:23.945;537278365238800958;-410390;-418967;-397159;-530294
2024-04-25T22:29:23.963;537278365256957642;-410322;-418871;-397105;-530318
2024-04-25T22:29:23.981;537278365275114326;-410215;-418909;-397070;-530308
2024-04-25T22:29:24.000;537278365293271010;-410135;-418809;-397003;-530302
2024-04-25T22:29:24.018;537278365311427694;-410122;-418785;-396975;-530329
2024-04-25T22:29:24.036;537278365329584378;-410060;-418731;-396889;-530341
2024-04-25T22:29:24.054;537278365347741062;-410006;-418628;-396764;-530283
2024-04-25T22:29:24.072;537278365365897746;-409926;-418606;-396723;-530307
2024-04-25T22:29:24.090;537278365384054430;-409915;-418611;-396706;-530348
2024-04-25T22:29:24.109;537278365402211114;-409874;-418519;-396600;-530310
2024-04-25T22:29:24.127;537278365420367798;-409844;-418424;-396580;-530332
2024-04-25T22:29:24.145;537278365438524662;-409842;-418553;-396694;-530308
2024-04-25T22:29:24.163;537278365456681508;-409888;-418602;-396713;-530336
2024-04-25T22:29:24.181;537278365474838354;-409958;-418606;-396728;-530361
2024-04-25T22:29:24.199;537278365492995200;-409951;-418658;-396759;-530271
2024-04-25T22:29:24.218;537278365511152046;-410015;-418672;-396801;-530324
2024-04-25T22:29:24.236;537278365529308892;-410074;-418697;-396868;-530348
2024-04-25T22:29:24.254;537278365547465738;-410003;-418643;-396783;-530295
2024-04-25T22:29:24.272;537278365565622584;-410009;-418639;-396831;-530334
2024-04-25T22:29:24.290;537278365583779430;-409921;-418633;-396785;-530293
2024-04-25T22:29:24.308;537278365601936276;-409968;-418617;-396772;-530293
2024-04-25T22:29:24.326;537278365620093122;-409924;-418612;-396772;-530276
2024-04-25T22:29:24.345;537278365638249968;-409936;-418636;-396765;-530285
2024-04-25T22:29:24.363;537278365656406814;-409952;-418584;-396781;-530306
2024-04-25T22:29:24.381;537278365674563660;-409885;-418626;-396746;-530298
2024-04-25T22:29:24.399;537278365692720506;-409871;-418556;-396677;-530276
2024-04-25T22:29:24.417;537278365710877352;-409862;-418553;-396691;-530311
2024-04-25T22:29:24.435;537278365729034198;-409873;-418533;-396706;-530301
2024-04-25T22:29:24.454;537278365747191044;-409892;-418598;-396778;-530301
2024-04-25T22:29:24.472;537278365765347890;-409837;-418591;-396725;-530273
2024-04-25T22:29:24.490;537278365783504736;-409901;-418612;-396750;-530323
2024-04-25T22:29:24.508;537278365801661582;-409886;-418563;-396716;-530357
2024-04-25T22:29:24.526;537278365819818428;-409810;-418624;-396746;-530391
2024-04-25T22:29:24.544;537278365837975274;-409778;-418567;-396678;-530367
2024-04-25T22:29:24.562;537278365856132120;-409784;-418485;-396645;-530359
2024-04-25T22:29:24.581;537278365874288966;-409744;-418554;-396638;-530319
2024-04-25T22:29:24.599;537278365892445812;-409721;-418468;-396548;-530327
2024-04-25T22:29:24.617;537278365910602658;-409684;-418454;-396587;-530340
2024-04-25T22:29:24.635;537278365928759504;-409617;-418430;-396586;-530310
2024-04-25T22:29:24.653;537278365946916350;-409617;-418350;-396485;-530326
2024-04-25T22:29:24.671;537278365965073196;-409572;-418353;-396448;-530307
2024-04-25T22:29:24.690;537278365983230042;-409560;-418298;-396423;-530378
2024-04-25T22:29:24.708;537278366001386888;-409548;-418322;-396378;-530344
2024-04-25T22:29:24.726;537278366019543734;-409541;-418314;-396395;-530402
2024-04-25T22:29:24.744;537278366037700580;-409490;-418221;-396310;-530326
2024-04-25T22:29:24.762;537278366055857426;-409334;-418181;-396273;-530265
2024-04-25T22:29:24.780;537278366074014272;-409352;-418197;-396246;-530299
2024-04-25T22:29:24.799;537278366092171118;-409343;-418193;-396248;-530351
2024-04-25T22:29:24.817;537278366110327964;-409309;-418113;-396163;-530283
2024-04-25T22:29:24.835;537278366128484810;-409251;-418066;-396115;-530323
2024-04-25T22:29:24.853;537278366146641656;-409196;-418052;-396101;-530327
2024-04-25T22:29:24.871;537278366164798502;-409188;-418039;-396052;-530330
2024-04-25T22:29:24.889;537278366182955348;-409199;-418025;-396033;-530329
2024-04-25T22:29:24.907;537278366201112194;-409114;-417966;-395975;-530261
2024-04-25T22:29:24.926;537278366219269040;-409093;-417914;-395942;-530259
2024-04-25T22:29:24.944;537278366237425886;-409030;-417880;-395924;-530325
2024-04-25T22:29:24.962;537278366255582732;-408965;-417851;-395843;-530348
2024-04-25T22:29:24.980;537278366273739578;-408982;-417802;-395812;-530313
2024-04-25T22:29:24.998;537278366291896806;-408859;-417753;-395701;-530289
2024-04-25T22:29:25.016;537278366310053998;-408854;-417719;-395724;-530297
2024-04-25T22:29:25.035;537278366328211190;-408800;-417668;-395645;-530305
2024-04-25T22:29:25.053;537278366346368382;-408828;-417744;-395642;-530330
2024-04-25T22:29:25.071;537278366364525574;-408806;-417748;-395646;-530294
2024-04-25T22:29:25.089;537278366382682766;-408834;-417799;-395682;-530261
2024-04-25T22:29:25.107;537278366400839958;-408915;-417844;-395763;-530279
2024-04-25T22:29:25.125;537278366418997150;-409023;-417934;-395871;-530269
2024-04-25T22:29:25.144;537278366437154342;-409000;-417943;-395917;-530264
2024-04-25T22:29:25.162;537278366455311534;-409066;-418008;-396018;-530284
2024-04-25T22:29:25.180;537278366473468726;-409072;-418035;-395989;-530293
2024-04-25T22:29:25.198;537278366491625918;-409133;-418115;-396050;-530339
2024-04-25T22:29:25.216;537278366509783110;-409086;-418085;-396040;-530288
2024-04-25T22:29:25.234;537278366527940302;-409224;-418158;-396100;-530342
2024-04-25T22:29:25.252;537278366546097494;-409180;-418148;-396086;-530264
2024-04-25T22:29:25.271;537278366564254686;-409146;-418167;-396106;-530387
2024-04-25T22:29:25.289;537278366582411878;-409155;-418141;-396145;-530367
2024-04-25T22:29:25.307;537278366600569070;-409147;-418183;-396134;-530320
2024-04-25T22:29:25.325;537278366618726262;-409204;-418200;-396173;-530305
2024-04-25T22:29:25.343;537278366636883454;-409147;-418189;-396179;-530325
2024-04-25T22:29:25.361;537278366655040646;-409205;-418269;-396229;-530290
2024-04-25T22:29:25.380;537278366673197838;-409255;-418268;-396250;-530282
2024-04-25T22:29:25.398;537278366691355030;-409267;-418293;-396250;-530327
